fact_id,text,times_posted,last_posted
FT-1054,"Many Swiss men keep a government-issued rifle at home after completing compulsory military service, a holdover from the country's citizen-militia defense system.",0,
FT-1055,"San Marino did not allow women to run for the office of Captain Regent until 1973, decades after some neighboring countries had already extended similar rights.",0,
FT-1056,"Monégasque citizens are barred by law from entering the gaming floor of Monte Carlo's casino, a 19th-century rule meant to keep gambling losses from draining local families.",0,
FT-1057,"Bhutan measures national progress with an official ""Gross National Happiness"" index instead of relying on GDP alone, written into its 2008 constitution.",0,
FT-1058,Longyearbyen's cemetery in Norway's Svalbard archipelago has accepted no new burials since the 1950s — permafrost preserves bodies rather than breaking them down.,0,
FT-1059,"The Channel Island of Sark remained Europe's last fully feudal territory until 2008, when it finally held its first democratic elections after over 440 years of rule by a hereditary seigneur.",0,
FT-1060,"Under the 1959 Antarctic Treaty, seven countries maintain formal claims to slices of the continent, some overlapping, none internationally recognized as sovereign territory.",0,
FT-1061,"A wedge of West Antarctica called Marie Byrd Land, roughly the size of Mongolia, is the largest territory on Earth claimed by no country at all.",0,
FT-1062,"Several Antarctic claimant territories issue their own postage stamps, even though the underlying sovereignty claims are effectively frozen under international treaty.",0,
FT-1063,"Switzerland's canton of Appenzell Innerrhoden held out against women's suffrage in local elections until 1990, when a federal court finally forced the change.",0,
FT-1064,The Isle of Man and the Channel Islands are Crown Dependencies with their own parliaments and tax systems — not part of the United Kingdom and not in the European Union.,0,
FT-1065,"Ladonia, a self-declared micronation inside a Swedish nature reserve, claims tens of thousands of ""citizens"" worldwide despite covering less than a square kilometre of land.",0,
FT-1066,"Copenhagen's Freetown Christiania has operated under its own informally tolerated rules since 1971, including a long-standing open-air cannabis market unlike anywhere else in Denmark.",0,
FT-1067,"Singapore bans the sale of chewing gum for non-medical purposes and fines residents for failing to flush public toilets, among the strictest everyday laws in the world.",0,
FT-1068,"Bhutan banned all tobacco sales nationwide from 2004 until pandemic-era smuggling concerns forced a partial rollback, one of the strictest tobacco laws on Earth.",0,
FT-1069,"Portugal's border with Spain has stayed largely unchanged since a 1297 treaty, making it one of the oldest continuously recognized borders anywhere in the world.",0,
FT-1070,"The Democratic Republic of the Congo and the Republic of the Congo are separate countries sharing a border, a river and part of a name — locals distinguish them as Congo-Kinshasa and Congo-Brazzaville.",0,
FT-1071,"Niger and Nigeria are two distinct countries named after the same river, though Niger is nearly ten times larger by area and Nigeria has roughly eight times the population.",0,
FT-1072,"Guinea, Guinea-Bissau and Equatorial Guinea are three separate African countries that all took their name from the same historic West African coastal region.",0,
FT-1073,"Burkina Faso's name, adopted in 1984, blends two local languages into a phrase meaning roughly ""land of upright people,"" chosen to avoid favoring any single ethnic group.",0,
FT-1074,"Sri Lanka was known internationally as Ceylon until 1972, when the newly declared republic adopted a name meaning ""resplendent island"" in Sinhala.",0,
FT-1075,"Bangkok's full ceremonial name runs to 169 characters in Thai; most Thais simply call the city Krung Thep, meaning ""City of Angels.",0,
FT-1076,"A village in Wales carries the 58-letter name Llanfairpwllgwyngyllgogerychwyrndrobwllllantysiliogogogoch, largely extended in the 1860s as a tourism publicity stunt.",0,
FT-1077,"A hill in New Zealand's North Island holds an 85-letter Māori name, commonly cited as the longest place name in any English-speaking country.",0,
FT-1078,"The French village of Y, population in the dozens, holds one of the shortest place names on Earth at a single letter.",0,
FT-1079,"New Mexico's town of Truth or Consequences renamed itself in 1950 to win a radio quiz show promotion, and simply never changed the name back.",0,
FT-1080,"Iceland uses patronymic surnames built from a parent's first name rather than inherited family names, so phone directories there are typically sorted by first name.",0,
FT-1081,"Cameroon's name traces back to the Portuguese ""Rio dos Camarões,"" meaning ""river of shrimp,"" after explorers noted the abundant shrimp in a coastal estuary.",0,
FT-1082,"The Philippines is named after King Philip II of Spain, chosen by a Spanish explorer in 1543, decades before Philip actually took the Spanish throne.",0,
FT-1083,"Venezuela's name means ""little Venice,"" reportedly because early explorers thought stilt houses on Lake Maracaibo resembled the canals of the Italian city.",0,
FT-1084,"Argentina's name derives from the Latin word for silver, argentum, reflecting early Spanish hopes of finding silver riches in the region.",0,
FT-1085,"Brazil is named after pau-brasil, a reddish dyewood tree that was once one of the colony's most valuable exports to Europe.",0,
FT-1086,"Ecuador takes its name directly from the equator, which runs through the country roughly 25 km north of its capital, Quito.",0,
FT-1087,"Chad, Niger and Mali are all named after major rivers or lakes running through them, a common naming pattern across former French West Africa.",0,
FT-1088,"Montenegro's name means ""black mountain"" in Italian, echoed by the Slavic name Crna Gora, both describing the dark, forested peaks along its coast.",0,
FT-1089,"Sierra Leone's name, ""Lion Mountains,"" is traditionally traced to a Portuguese explorer who thought coastal thunder over the hills sounded like a lion's roar.",0,
FT-1090,"China and Russia each share land borders with 14 different countries, more than any other nation on Earth, largely a function of their sheer size.",0,
FT-1091,"The Canada-US border, including its Alaska segment, runs roughly 8,891 km, the longest international land border between two countries.",0,
FT-1092,"The Kazakhstan-Russia border runs about 7,644 km without interruption, the longest continuous land border on Earth, even though the total Canada-US border is longer overall.",0,
FT-1093,"Nauru, at about 21 square kilometres, is the world's smallest island nation and the third-smallest country overall, after Vatican City and Monaco.",0,
FT-1094,"Tuvalu draws a meaningful share of its government revenue from leasing its "".tv"" internet domain to television and streaming companies worldwide.",0,
FT-1095,"Andorra's roughly 80,000 residents include a majority who are not Andorran citizens; most hold Spanish or Portuguese nationality instead.",0,
FT-1096,"Australia is the only country on Earth that is also an entire continent, and it shares a land border with no other nation.",0,
FT-1097,"Indonesia, spread across more than 17,000 islands, shares land borders with only three countries: Malaysia, Papua New Guinea and Timor-Leste.",0,
FT-1098,"Tuvalu and Nauru, each with roughly 10,000 to 12,000 residents, rank among the smallest countries by population ever admitted as full United Nations members.",0,
